timestamp,title,categories,assets,sentiment,reasoning,analysis_source
2026-03-18 22:58:50,China's Solar Systems Aid Boosts Cuban Health Centers,"Geopolitics, Energy Supply, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.45; Gold:+0.35; Defense Stocks:+0.45; SP500:-0.85; USD:+0.05; Natural Gas:+0.25; Utility Stocks:+0.05; Renewable Energy Companies:-0.05; Nasdaq:+0.15; Nvidia:+0.55,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Takaichi eyes cooperation on U.S. missile defense at summit with Trump,"AI Boom, Precious & Strategic Metals","Nasdaq, Nvidia, Gold, Copper, Mining Stocks",Nasdaq:+0.40; Nvidia:+0.80; Gold:+0.60; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,New economic projections signal a tricky Federal Reserve path - Axios,"Geopolitics, Inflation, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, US10Y, Nasdaq, Nvidia",Oil:+0.45; Gold:+0.35; Defense Stocks:+0.45; SP500:-0.55; USD:+0.05; US10Y:+0.15; Nasdaq:+0.15; Nvidia:+0.55,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,March Madness wagering to tip off just 2 months after federal gambling charges,Inflation,"Gold, US10Y, USD, SP500",Gold:+0.55; US10Y:+0.65; USD:+0.45; SP500:-0.05,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Innovators From Adobe, Blumhouse and More Discuss AI and Democratizing Entertainment at SXSW","Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Durable Launches End-to-End AI Business Platform for Entrepreneurs,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Workers demand $30 minimum wage as cost of living surges in NYC,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Some Galaxy S26 Ultra Owners Report Surprise Cash Offers To Prevent Returns,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Athletic Lifestyle Product Is Becoming a Tough Sell in Europe,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,The Federal Spending Spree Will Make the Next Economic Shock Even Worse,Inflation,"Gold, US10Y, USD, SP500",Gold:+0.05; US10Y:+0.15; USD:-0.05; SP500:-0.55,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Ilia II, patriarch who led Georgian Church out of the Soviet Union, dies at 93",,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,The Cautionary Tale of Joe Kent,Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,The United States Might Settle for Less Than Regime Change in Cuba,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Operation Epic Fury: Why exposure data changes everything about Iran's cyber-kinetic campaign,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,rudder-ai added to PyPI,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,alignguard added to PyPI,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Acrivon Therapeutics to Present Pre-Clinical AP3 Data at the 2026 AACR Annual Meeting Revealing Strong Synergy of ACR-368 with ADC Topo 1 Inhibitor Payloads and of both ACR-368 and ACR-2316 with Immune Checkpoint Inhibitors,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,World ID wants you to put a cryptographically unique human identity behind your AI agents,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,AOI Showcases 25dBm Ultra-High Power ELSFP as the Foundation for Next-Gen AI Infrastructure at OFC 2026,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Amazon Connect voice AI agents now supports 13 new languages,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,learn-tutor 0.3.0,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,dokken 0.1.5,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,nteract 2.0.1a202603172140,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Show HN: GitGlimpse – GitHub Action that generates UI/UX demos for your PRs,"Inflation, AI Boom","Gold, US10Y, USD, SP500, Nasdaq, Nvidia",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,agentnb 0.3.1,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,What team does AI pick to win March Madness 2026 as Houston Duke and Arizona lead projections,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,bashkuto added to PyPI,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,smrti 0.4.2,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,transduck 0.3.1,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,"What Gemini features you get with Google AI Plus, Pro, & Ultra [March 2026]",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,dunetrace 0.3.2,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Amazon Connect adds new generative text-to-speech voices and expands to new regions,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Why AI systems don't learn – On autonomous learning from cognitive science,"Inflation, AI Boom","Gold, US10Y, USD, SP500, Nasdaq, Nvidia",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,sanatan-verse-sdk 0.89.0,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,runcost 0.1.1,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.15; Nvidia:+0.55,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Computer Resources of America Earns Place on CRN's Prestigious 2026 Tech Elite 250 List,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,Encyclopedia Britannica and Merriam-Webster Sue OpenAI,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Man Accidentally Hacks an Army of 7,000 Robot Vacuums, Able to Access Video Feeds Within People’s Homes (Post and 12 minute video at link)","AI Boom, Robotics","Nasdaq, Nvidia, Industrial Automation Stocks",Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,"‘Olaf Learned Not To Melt:’ It Turns Out Heat Was A Big Problem For Disney’s New Frozen Robot, Too",Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,7 1990 Sci-Fi TV Shows That Still Hold Up Today (#1 Is a Masterpiece),,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,125 speed cameras are coming to Los Angeles – and they’re projected to generate a staggering amount of city revenue,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,MIT-IBM Watson AI Lab seed to signal: Amplifying early-career faculty impact,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Alan Wake 2 Studio Is Keeping Its Multiplayer Game Alive Even Though Only 38 People Are Playing It On Steam Right Now,"Geopolitics, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,wandelbots-api-client 26.3.0.dev28,Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Tesla (TSLA) Terafab plans point to inevitable capital raise — its first since 2020,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,'Pokemon Go' Players Unknowingly Contributed 30 Billion Images to Train Delivery Robots,"AI Boom, Robotics","Nasdaq, Nvidia, Industrial Automation Stocks",Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,Amazon Speeds Up Delivery Even More With 1- and 3-Hour Options,"Inflation, AI Boom","Gold, US10Y, USD, SP500, Nasdaq, Nvidia",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,positronic-franka 0.4.0,Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Four things about Yahoo News that may surprise you,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Robot firefighters enter burning buildings first,Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,KNAPP Expands Software Portfolio with SAP BTP App,"Geopolitics, AI Boom, Robotics","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia, Industrial Automation Stocks",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Nasdaq:+0.65; Nvidia:+1.00; Industrial Automation Stocks:+0.85,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Segway e-scooters + robot mowers up to $1,133 off in Spring Sales, Velotric St. Paddy’s e-bike flash sale from $1,099, EcoFlow, more",Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Building the AI Grid with NVIDIA: Orchestrating Intelligence Everywhere,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,wandelbots-api-client 26.3.0.dev27,Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Robot Goes Berserk in California Restaurant, Dragged Away by Staff After Smashing Tableware","Geopolitics, Robotics","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Industrial Automation Stocks",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Hands-On Preview: Capcom’s Pragmata Isn’t Just Old-School Cool, It’s Also Got Heart",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,It's no Nadal but this tennis-playing robot could change the future of the game,"AI Boom, Robotics","Nasdaq, Nvidia, Industrial Automation Stocks",Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,James Blake says 95% of his work as a producer is unpaid,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,A very serious guide to buying your own humanoid robot butler,Robotics,"Nasdaq, Industrial Automation Stocks",Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,China Now Has Humanoid Robots That Can Play Tennis And We Simply Cannot Compete With This Technology,"Geopolitics, Robotics","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Industrial Automation Stocks",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.20; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Taiwan showcases AI robotics at Smart City Summit & Expo,"AI Boom, Robotics","Nasdaq, Nvidia, Industrial Automation Stocks",Nasdaq:+0.40; Nvidia:+0.80; Industrial Automation Stocks:+0.60,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Nvidia, T-Mobile share AI-RAN vision",AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,Alibaba Debuts Wukong AI Tool for Enterprise Clients,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Starfield is coming to PlayStation 5 on April 7,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,We Saw Starfield's Big Overhaul and DLC - Is It Enough to Revive Bethesda's Space RPG?,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,"Starfield PS5 Launch, Free Lanes Update, and Terran Armada DLC: Everything Announced + Tim Lamb Q&A",,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Decoupling From China on Critical Minerals Must be a National Security Priority,"Geopolitics, Precious & Strategic Metals","Oil, Gold, Defense Stocks, SP500, USD, Copper, Mining Stocks",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,Capital Is Repricing North American Critical Minerals: What Comes Next,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Fictional Moon: Reality TV and SciFi Don’t Mix,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Verde Expands Minas Americas Magnet-Rich Ionic Clay Discovery Beyond 3.5 km²; MAV_AD_0028 Returns 10 m at 0.84% TREO,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,The Invisible Metals Powering a Trillion-Dollar Economy,"Geopolitics, Energy Supply, Precious & Strategic Metals","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Copper, Mining Stocks",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,What would happen if oxygen was highly soluble in water?,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Rethinking Architecture at the Scale of Planetary Systems,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Exploring electron spin dynamics in spin chains using defects as a quantum probe,"AI Boom, Quantum Computing","Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Origin of strange metallicity in a d-orbital kagome metal,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,MegaWatt Announces Effective Date for Consolidation of Shares,Precious & Strategic Metals,"Gold, Copper, Mining Stocks",Gold:+0.60; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,MegaWatt Announces Effective Date for Consolidation of Shares,Precious & Strategic Metals,"Gold, Copper, Mining Stocks",Gold:+0.60; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Paul Ehrlich, often called alarmist for dire warnings about human harms to the Earth, believed scientists had a responsibility to speak out",Geopolitics,"Oil, Gold, Defense Stocks, SP500, USD",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55,v2 deterministic ingestion | relevance=55 | flag=known,news_agent_v2
2026-03-18 22:58:50,Heavy Construction Equipment Market worth $286.51 billion in 2030 | MarketsandMarkets™,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Pan American Energy Commences Drilling at the Tharsis Project,Energy Supply,"Oil, Natural Gas, Utility Stocks, Renewable Energy Companies",Oil:+0.70; Natural Gas:+0.50; Utility Stocks:+0.30; Renewable Energy Companies:+0.20,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,One Stock To Watch As the Rare Earth War Intensifies,"Geopolitics, AI Boom, Precious & Strategic Metals","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq, Nvidia, Copper, Mining Stocks",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.60; USD:+0.30; Nasdaq:+0.40; Nvidia:+0.80; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,‘Wooden satellites step in the right direction. Toxic metals linger for long in atmosphere’,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,James Carville Predicts Trump Will Just ‘F**king Walk Away’ From Presidency — Even Gives an End Date,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,US Energy Realism Pays Off in Iran Crisis,"Geopolitics, Energy Supply","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies",Oil:+0.45; Gold:+0.35; Defense Stocks:+0.45; SP500:-0.85; USD:+0.05; Natural Gas:+0.25; Utility Stocks:+0.05; Renewable Energy Companies:-0.05,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Skyrocketing Gas Prices Threaten Political Order Across the Globe,"Geopolitics, Energy Supply, AI Boom","Oil, Gold, Defense Stocks, SP500, USD, Natural Gas, Utility Stocks, Renewable Energy Companies, Nasdaq, Nvidia",Oil:+0.95; Gold:+0.85; Defense Stocks:+0.95; SP500:-0.35; USD:+0.55; Natural Gas:+0.75; Utility Stocks:+0.55; Renewable Energy Companies:+0.45; Nasdaq:+0.65; Nvidia:+1.00,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,"Ebikes & Bikes for Everything, + Much of What I’ve Learned Riding Bikes for 75 Years (Part I)",,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,The Fed Keeps Getting Hit With New Shocks in Its Yearslong Inflation Fight - WSJ,"Geopolitics, Inflation, Energy Supply","Oil, Gold, Defense Stocks, SP500, USD, US10Y, Natural Gas, Utility Stocks, Renewable Energy Companies",Oil:+0.45; Gold:+0.35; Defense Stocks:+0.45; SP500:-0.55; USD:+0.05; US10Y:+0.15; Natural Gas:+0.25; Utility Stocks:+0.05; Renewable Energy Companies:-0.05,v2 deterministic ingestion | relevance=95 | flag=known,news_agent_v2
2026-03-18 22:58:50,Bitcoin's rally faces key hurdle with Wednesday's Fed meeting,"Inflation, AI Boom","Gold, US10Y, USD, SP500, Nasdaq, Nvidia",Gold:+0.30; US10Y:+0.40; USD:+0.20; SP500:-0.30; Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
2026-03-18 22:58:50,Evaxion to present new data at AACR Annual Meeting,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,2 Australian dividend stars that still offer a good price,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Cibus Reports Fourth Quarter Financial Results and Provides Business Update,AI Boom,"Nasdaq, Nvidia",Nasdaq:+0.40; Nvidia:+0.80,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Can Capitalism Solve the Climate Crisis?,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Who are the athletes with the most endorsement money ever as Shohei Ohtani sets a new historic record,,Not identified,,v2 deterministic ingestion | relevance=15 | flag=unknown,news_agent_v2
2026-03-18 22:58:50,Gold IRA minimum investments: What to expect and questions to ask upfront,Precious & Strategic Metals,"Gold, Copper, Mining Stocks",Gold:+0.60; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Wyoming Socks Away Millions in Gold in a Vault,Precious & Strategic Metals,"Gold, Copper, Mining Stocks",Gold:+0.60; Copper:+0.50; Mining Stocks:+0.50,v2 deterministic ingestion | relevance=35 | flag=known,news_agent_v2
2026-03-18 22:58:50,Moody’s recession odds hit ‘point of no return’ preparing Bitcoin to show its true market value in 2026,"Geopolitics, Economic Slowdown","Oil, Gold, Defense Stocks, SP500, USD, Nasdaq",Oil:+0.70; Gold:+0.60; Defense Stocks:+0.70; SP500:-0.50; USD:+0.30; Nasdaq:-0.40,v2 deterministic ingestion | relevance=75 | flag=known,news_agent_v2
